iter	Passed	Remaining
3912	405	631
3913	406	631
3914	406	631
3915	406	631
3916	406	630
3917	406	630
3918	406	630
3919	406	630
3920	406	630
3921	406	630
3922	406	630
3923	406	630
3924	407	629
3925	407	629
3926	407	629
3927	407	629
3928	407	629
3929	407	629
3930	407	629
3931	407	629
3932	407	629
3933	407	628
3934	407	628
3935	408	628
3936	408	628
3937	408	628
3938	408	628
3939	408	628
3940	408	627
3941	408	627
3942	408	627
3943	408	627
3944	408	627
3945	408	627
3946	409	627
3947	409	627
3948	409	627
3949	409	626
3950	409	626
3951	409	626
3952	409	626
3953	409	626
3954	409	626
3955	409	626
3956	410	626
3957	410	626
3958	410	626
3959	410	625
3960	410	625
3961	410	625
3962	410	625
3963	410	625
3964	410	625
3965	411	625
3966	411	625
3967	411	625
3968	411	624
3969	411	624
3970	411	624
3971	411	624
3972	411	624
3973	411	624
3974	411	624
3975	411	624
3976	411	623
3977	412	623
3978	412	623
3979	412	623
3980	412	623
3981	412	623
3982	412	623
3983	412	623
3984	412	623
3985	412	622
3986	413	622
3987	413	622
3988	413	622
3989	413	622
3990	413	622
3991	413	622
3992	413	622
3993	413	622
3994	413	621
3995	413	621
3996	413	621
3997	414	621
3998	414	621
3999	414	621
4000	414	621
4001	414	621
4002	414	620
4003	414	620
4004	414	620
4005	414	620
4006	414	620
4007	415	620
4008	415	620
4009	415	620
4010	415	620
4011	415	620
4012	415	619
4013	415	619
4014	415	619
4015	415	619
4016	415	619
4017	415	619
4018	416	619
4019	416	619
4020	416	619
4021	416	618
4022	416	618
4023	416	618
4024	416	618
4025	416	618
4026	416	618
4027	416	618
4028	417	618
4029	417	617
4030	417	617
4031	417	617
4032	417	617
4033	417	617
4034	417	617
4035	417	617
4036	417	617
4037	418	617
4038	418	617
4039	418	617
4040	418	616
4041	418	616
4042	418	616
4043	418	616
4044	418	616
4045	418	616
4046	419	616
4047	419	616
4048	419	616
4049	419	616
4050	419	615
4051	419	615
4052	419	615
4053	419	615
4054	419	615
4055	420	615
4056	420	615
4057	420	615
4058	420	615
4059	420	615
4060	420	614
4061	420	614
4062	420	614
4063	420	614
4064	420	614
4065	420	614
4066	421	614
4067	421	614
4068	421	614
4069	421	613
4070	421	613
4071	421	613
4072	421	613
4073	421	613
4074	421	613
4075	421	613
4076	422	613
4077	422	613
4078	422	613
4079	422	612
4080	422	612
4081	422	612
4082	422	612
4083	422	612
4084	422	612
4085	423	612
4086	423	612
4087	423	612
4088	423	612
4089	423	612
4090	423	612
4091	423	612
4092	423	611
4093	424	611
4094	424	611
4095	424	611
4096	424	611
4097	424	611
4098	424	611
4099	424	611
4100	424	611
4101	424	611
4102	425	610
4103	425	610
4104	425	610
4105	425	610
4106	425	610
4107	425	610
4108	425	610
4109	425	610
4110	425	609
4111	425	609
4112	425	609
4113	426	609
4114	426	609
4115	426	609
4116	426	609
4117	426	609
4118	427	609
4119	427	609
4120	427	609
4121	427	609
4122	427	609
4123	427	609
4124	427	609
4125	427	609
4126	427	608
4127	427	608
4128	428	608
4129	428	608
4130	428	608
4131	428	608
4132	428	608
4133	428	607
4134	428	607
4135	428	607
4136	428	607
4137	428	607
4138	428	607
4139	428	607
4140	429	607
4141	429	606
4142	429	606
4143	429	606
4144	429	606
4145	429	606
4146	429	606
4147	429	606
4148	429	605
4149	429	605
4150	429	605
4151	430	605
4152	430	605
4153	430	605
4154	430	605
4155	430	605
4156	430	604
4157	430	604
4158	430	604
4159	430	604
4160	430	604
4161	430	604
4162	430	604
4163	431	604
4164	431	604
4165	431	603
4166	431	603
4167	431	603
4168	431	603
4169	431	603
4170	431	603
4171	431	603
4172	431	603
4173	432	603
4174	432	602
4175	432	602
4176	432	602
4177	432	602
4178	432	602
4179	432	602
4180	432	602
4181	432	601
4182	432	601
4183	432	601
4184	432	601
4185	433	601
4186	433	601
4187	433	601
4188	433	601
4189	433	601
4190	433	600
4191	433	600
4192	433	600
4193	433	600
4194	433	600
4195	433	600
4196	434	600
4197	434	600
4198	434	599
4199	434	599
4200	434	599
4201	434	599
4202	434	599
4203	435	600
4204	435	600
4205	435	600
4206	435	599
4207	435	599
4208	435	599
4209	435	599
4210	435	599
4211	436	599
4212	436	599
4213	436	598
4214	436	598
4215	436	598
4216	436	598
4217	436	598
4218	436	598
4219	436	598
4220	436	598
4221	436	597
4222	437	597
4223	437	597
4224	437	597
4225	437	597
4226	437	597
4227	437	597
4228	437	597
4229	437	596
4230	437	596
4231	437	596
4232	437	596
4233	437	596
4234	438	596
4235	438	596
4236	438	596
4237	438	596
4238	438	595
4239	438	595
4240	438	595
4241	438	595
4242	438	595
4243	439	595
4244	439	595
4245	439	595
4246	439	595
4247	439	594
4248	439	594
4249	439	594
4250	439	594
4251	439	594
4252	439	594
4253	439	594
4254	440	594
4255	440	594
4256	440	593
4257	440	593
4258	440	593
4259	440	593
4260	440	593
4261	440	593
4262	440	593
4263	440	593
4264	441	593
4265	441	592
4266	441	592
4267	441	592
4268	441	592
4269	441	592
4270	441	592
4271	441	592
4272	441	592
4273	441	591
4274	441	591
4275	441	591
4276	442	591
4277	442	591
4278	442	591
4279	442	591
4280	442	591
4281	442	590
4282	442	590
4283	442	590
4284	442	590
4285	442	590
4286	442	590
4287	442	590
4288	443	589
4289	443	589
4290	443	589
4291	443	589
4292	443	589
4293	443	589
4294	443	589
4295	443	589
4296	443	588
4297	443	588
4298	443	588
4299	443	588
4300	444	588
4301	444	588
4302	444	588
4303	444	587
4304	444	587
4305	444	587
4306	444	587
4307	444	587
4308	444	587
4309	444	587
4310	444	587
4311	444	586
4312	445	586
4313	445	586
4314	445	586
4315	445	586
4316	445	586
4317	445	586
4318	445	586
4319	445	585
4320	445	585
4321	445	585
4322	445	585
4323	445	585
4324	446	585
4325	446	585
4326	446	585
4327	446	584
4328	446	584
4329	446	584
4330	446	584
4331	446	584
4332	446	584
4333	446	584
4334	446	584
4335	446	583
4336	447	583
4337	447	583
4338	447	583
4339	447	583
4340	447	583
4341	447	583
4342	447	583
4343	447	582
4344	447	582
4345	447	582
4346	447	582
4347	448	582
4348	448	582
4349	448	582
4350	448	581
4351	448	581
4352	448	581
4353	448	581
4354	448	581
4355	448	581
4356	448	581
4357	448	581
4358	448	581
4359	449	580
4360	449	580
4361	449	580
4362	449	580
4363	449	580
4364	449	580
4365	449	580
4366	449	580
4367	449	580
4368	449	579
4369	450	579
4370	450	579
4371	450	579
4372	450	579
4373	450	579
4374	450	579
4375	450	579
4376	450	578
4377	450	578
4378	450	578
4379	450	578
4380	450	578
4381	451	578
4382	451	578
4383	451	578
4384	451	578
4385	451	577
4386	451	577
4387	451	577
4388	451	577
4389	451	577
4390	451	577
4391	452	577
4392	452	577
4393	452	576
4394	452	576
4395	452	576
4396	452	576
4397	452	576
4398	452	576
4399	452	576
4400	452	576
4401	452	576
4402	453	575
4403	453	575
4404	453	575
4405	453	575
4406	453	575
4407	453	575
4408	453	575
4409	453	575
4410	453	574
4411	453	574
4412	453	574
4413	454	574
4414	454	574
4415	454	574
4416	454	574
4417	454	574
4418	454	573
4419	454	573
4420	454	573
4421	454	573
4422	454	573
4423	454	573
4424	454	573
4425	455	573
4426	455	572
4427	455	572
4428	456	573
4429	456	573
4430	456	573
4431	456	573
4432	456	573
4433	456	573
4434	456	572
4435	456	572
4436	456	572
4437	456	572
4438	456	572
4439	456	572
4440	457	572
4441	457	571
4442	457	571
4443	457	571
4444	457	571
4445	457	571
4446	457	571
4447	457	571
4448	457	571
4449	457	570
4450	457	570
4451	457	570
4452	457	570
4453	458	570
4454	458	570
4455	458	570
4456	458	570
4457	458	569
4458	458	569
4459	458	569
4460	458	569
4461	458	569
4462	458	569
4463	458	569
4464	458	568
4465	459	568
4466	459	568
4467	459	568
4468	459	568
4469	459	568
4470	459	568
4471	459	568
4472	459	567
4473	459	567
4474	459	567
4475	459	567
4476	459	567
4477	460	567
4478	460	567
4479	460	567
4480	460	567
4481	460	566
4482	460	566
4483	460	566
4484	460	566
4485	460	566
4486	461	566
4487	461	566
4488	461	566
4489	461	566
4490	461	565
4491	461	565
4492	461	565
4493	461	565
4494	461	565
4495	461	565
4496	461	565
4497	462	565
4498	462	565
4499	462	564
4500	462	564
4501	462	564
4502	462	564
4503	462	564
4504	462	564
4505	462	564
4506	462	564
4507	463	564
4508	463	564
4509	463	564
4510	463	564
4511	463	564
4512	463	564
4513	464	563
4514	464	563
4515	464	563
4516	464	563
4517	464	563
4518	464	563
4519	464	563
4520	464	563
4521	464	562
4522	464	562
4523	464	562
4524	465	562
4525	465	562
4526	465	562
4527	465	562
4528	465	562
4529	465	562
4530	465	561
4531	465	561
4532	465	561
4533	465	561
4534	465	561
4535	466	561
4536	466	561
4537	466	561
4538	466	561
4539	466	560
4540	466	560
4541	466	560
4542	466	560
4543	466	560
4544	467	561
4545	467	561
4546	467	560
4547	467	560
4548	467	560
4549	468	560
4550	468	560
4551	468	560
4552	468	560
4553	468	560
4554	468	559
4555	468	559
4556	468	559
4557	468	559
4558	468	559
4559	468	559
4560	468	559
4561	469	559
4562	469	558
4563	469	558
4564	469	558
4565	469	558
4566	469	558
4567	469	558
4568	469	558
4569	469	558
4570	469	557
4571	469	557
4572	469	557
4573	470	557
4574	470	557
4575	470	557
4576	470	557
4577	470	557
4578	470	556
4579	470	556
4580	470	556
4581	470	556
4582	470	556
4583	470	556
4584	470	556
4585	471	556
4586	471	556
4587	471	555
4588	471	555
4589	471	555
4590	471	555
4591	471	555
4592	471	555
4593	471	555
4594	471	555
4595	471	554
4596	472	554
4597	472	554
4598	472	554
4599	472	554
4600	472	554
4601	472	554
4602	472	553
4603	472	553
4604	472	553
4605	472	553
4606	472	553
4607	472	553
4608	472	553
4609	473	553
4610	473	552
4611	473	552
4612	473	552
4613	473	552
4614	473	552
4615	473	552
4616	473	552
4617	473	552
4618	473	552
4619	473	551
4620	474	551
4621	474	551
4622	474	551
4623	474	551
4624	474	551
4625	474	551
4626	474	551
4627	474	551
4628	474	550
4629	474	550
4630	474	550
4631	475	550
4632	475	550
4633	475	550
4634	475	550
4635	475	549
4636	475	549
4637	475	549
4638	475	549
4639	475	549
4640	475	549
4641	475	549
4642	475	549
4643	476	548
4644	476	548
4645	476	548
4646	476	548
4647	476	548
4648	476	548
4649	476	548
4650	476	548
4651	476	548
4652	476	547
4653	476	547
4654	477	547
4655	477	547
4656	477	547
4657	477	547
4658	477	547
4659	477	547
4660	477	546
4661	477	546
4662	477	546
4663	477	546
4664	477	546
4665	477	546
4666	478	546
4667	478	546
4668	478	546
4669	478	545
4670	478	545
4671	478	545
4672	478	545
4673	478	545
4674	478	545
4675	478	545
4676	478	545
4677	478	544
4678	479	544
4679	479	544
4680	479	544
4681	479	544
4682	479	544
4683	479	544
4684	479	544
4685	479	543
4686	479	543
4687	479	543
4688	479	543
4689	479	543
4690	480	543
4691	480	543
4692	480	543
4693	480	542
4694	480	542
4695	480	542
4696	480	542
4697	480	542
4698	480	542
4699	480	542
4700	481	542
4701	481	542
4702	481	542
4703	481	541
4704	481	541
4705	481	541
4706	481	541
4707	481	541
4708	481	541
4709	481	541
4710	482	541
4711	482	541
4712	482	540
4713	482	540
4714	482	540
4715	482	540
4716	482	540
4717	482	540
4718	482	540
4719	482	540
4720	482	539
4721	483	539
4722	483	539
4723	483	539
4724	483	539
4725	483	539
4726	483	539
4727	483	539
4728	483	538
4729	483	538
4730	483	538
4731	483	538
4732	483	538
4733	483	538
4734	483	538
4735	484	538
4736	484	537
4737	484	537
4738	484	537
4739	484	537
4740	484	537
4741	484	537
4742	484	537
4743	484	537
4744	484	536
4745	484	536
4746	484	536
4747	485	536
4748	485	536
4749	485	536
4750	485	536
4751	485	536
4752	485	535
4753	485	535
4754	485	535
4755	485	535
4756	485	535
4757	485	535
4758	486	535
4759	486	535
4760	486	535
4761	486	534
4762	486	534
4763	486	534
4764	486	534
4765	486	534
4766	486	534
4767	486	534
4768	486	534
4769	486	533
4770	487	533
4771	487	533
4772	487	533
4773	487	533
4774	487	533
4775	487	533
4776	487	533
4777	487	532
4778	487	532
4779	487	532
4780	487	532
4781	487	532
4782	488	532
4783	488	532
4784	488	532
4785	488	531
4786	488	531
4787	488	531
4788	488	531
4789	488	531
4790	488	531
4791	488	531
4792	488	530
4793	488	530
4794	488	530
4795	489	530
4796	489	530
4797	489	530
4798	489	530
4799	489	530
4800	489	530
4801	489	529
4802	489	529
4803	489	529
4804	489	529
4805	489	529
4806	489	529
4807	490	529
4808	490	529
4809	490	528
4810	490	528
4811	490	528
4812	490	528
4813	490	528
4814	490	528
4815	490	528
4816	490	528
4817	490	528
4818	491	527
4819	491	527
4820	491	527
4821	491	527
4822	491	527
4823	491	527
4824	491	527
4825	491	527
4826	491	526
4827	491	526
4828	491	526
4829	491	526
4830	492	526
4831	492	526
4832	492	526
4833	492	526
4834	492	526
4835	492	525
4836	492	525
4837	492	525
4838	492	525
4839	492	525
4840	492	525
4841	492	525
4842	493	525
4843	493	524
4844	493	524
4845	493	524
4846	493	524
4847	493	524
4848	493	524
4849	493	524
4850	493	524
4851	494	524
4852	494	523
4853	494	523
4854	494	523
4855	494	523
4856	494	523
4857	494	523
4858	494	523
4859	494	523
4860	494	523
4861	494	523
4862	495	522
4863	495	522
4864	495	522
4865	495	522
4866	495	522
4867	495	522
4868	495	522
4869	495	522
4870	495	521
4871	495	521
4872	495	521
4873	495	521
4874	496	521
4875	496	521
4876	496	521
4877	496	521
4878	496	521
4879	496	520
4880	496	520
4881	496	520
4882	496	520
4883	496	520
4884	496	520
4885	497	520
4886	497	520
4887	497	519
4888	497	519
4889	497	519
4890	497	519
4891	497	519
4892	497	519
4893	497	519
4894	497	519
4895	497	519
4896	497	518
4897	498	518
4898	498	518
4899	498	518
4900	498	518
4901	498	518
4902	498	518
4903	498	518
4904	498	517
4905	498	517
4906	498	517
4907	498	517
4908	498	517
4909	499	517
4910	499	517
4911	499	517
4912	499	516
4913	499	516
4914	499	516
4915	499	516
4916	499	516
4917	499	516
4918	499	516
4919	499	516
4920	500	516
4921	500	515
4922	500	515
4923	500	515
4924	500	515
4925	500	515
4926	500	515
4927	500	515
4928	500	515
4929	500	515
4930	500	514
4931	500	514
4932	501	514
4933	501	514
4934	501	514
4935	501	514
4936	501	514
4937	501	514
4938	502	514
4939	502	514
4940	502	514
4941	502	514
4942	502	514
4943	502	514
4944	503	514
4945	503	514
4946	503	514
4947	503	513
4948	503	513
4949	503	513
4950	503	513
4951	503	513
4952	503	513
4953	503	513
4954	503	513
4955	504	513
4956	504	512
4957	504	512
4958	504	512
4959	504	512
4960	504	512
4961	504	512
4962	504	512
4963	504	512
4964	504	511
4965	504	511
4966	504	511
4967	505	511
4968	505	511
4969	505	511
4970	505	511
4971	505	511
4972	505	510
4973	505	510
4974	505	510
4975	505	510
4976	505	510
4977	505	510
4978	505	510
4979	506	510
4980	506	509
4981	506	509
4982	506	509
4983	506	509
4984	506	509
4985	506	509
4986	506	509
4987	506	509
4988	506	509
4989	506	508
4990	506	508
4991	507	508
4992	507	508
4993	507	508
4994	507	508
4995	507	508
4996	507	508
4997	507	507
4998	507	507
4999	507	507
5000	507	507
5001	507	507
5002	507	507
5003	508	507
5004	508	507
5005	508	506
5006	508	506
5007	508	506
5008	508	506
5009	508	506
5010	508	506
5011	508	506
5012	508	506
5013	508	506
5014	509	506
5015	509	505
5016	509	505
5017	509	505
5018	509	505
5019	509	505
5020	509	505
5021	509	505
5022	509	505
5023	509	504
5024	509	504
5025	509	504
5026	510	504
5027	510	504
5028	510	504
5029	510	504
5030	510	504
5031	510	504
5032	510	503
5033	510	503
5034	510	503
5035	510	503
5036	510	503
5037	511	503
5038	511	503
5039	511	503
5040	511	502
5041	511	502
5042	511	502
5043	511	502
5044	511	502
5045	511	502
5046	511	502
5047	511	502
5048	511	501
5049	511	501
5050	512	501
5051	512	501
5052	512	501
5053	512	501
5054	512	501
5055	512	501
5056	512	501
5057	512	500
5058	512	500
5059	512	500
5060	513	500
5061	513	500
5062	513	500
5063	513	500
5064	513	500
5065	513	500
5066	513	500
5067	513	499
5068	513	499
5069	513	499
5070	514	499
5071	514	499
5072	514	499
5073	514	499
5074	514	499
5075	514	499
5076	514	499
5077	514	498
5078	514	498
5079	515	498
5080	515	498
5081	515	498
5082	515	498
5083	515	498
5084	515	498
5085	515	498
5086	515	498
5087	515	497
5088	515	497
5089	516	497
5090	516	497
5091	516	497
5092	516	497
5093	516	497
5094	516	497
5095	516	497
5096	516	497
5097	516	496
5098	516	496
5099	517	496
5100	517	496
5101	517	496
5102	517	496
5103	517	496
5104	517	496
5105	517	496
5106	517	496
5107	517	495
5108	517	495
5109	518	495
5110	518	495
5111	518	495
5112	518	495
5113	518	495
5114	518	495
5115	518	495
5116	518	494
5117	518	494
5118	518	494
5119	519	494
5120	519	494
5121	519	494
5122	519	494
5123	519	494
5124	519	494
5125	519	494
5126	519	493
5127	519	493
5128	519	493
5129	520	493
5130	520	493
5131	520	493
5132	520	493
5133	520	493
5134	520	493
5135	520	492
5136	520	492
5137	520	492
5138	520	492
5139	520	492
5140	521	492
5141	521	492
5142	521	492
5143	521	492
5144	521	492
5145	521	491
5146	521	491
5147	521	491
5148	521	491
5149	521	491
5150	522	491
5151	522	491
5152	522	491
5153	522	491
5154	522	491
5155	522	490
5156	522	490
5157	522	490
5158	522	490
5159	522	490
5160	523	490
5161	523	490
5162	523	490
5163	523	490
5164	523	490
5165	523	489
5166	523	489
5167	523	489
5168	523	489
5169	523	489
5170	524	489
5171	524	489
5172	524	489
5173	524	489
5174	524	489
5175	524	488
5176	524	488
5177	524	488
5178	524	488
5179	524	488
5180	525	488
5181	525	488
5182	525	488
5183	525	487
5184	525	487
5185	525	487
5186	525	487
5187	525	487
5188	525	487
5189	525	487
5190	525	487
5191	526	487
5192	526	486
5193	526	486
5194	526	486
5195	526	486
5196	526	486
5197	526	486
5198	526	486
5199	526	486
5200	526	486
5201	526	485
5202	526	485
5203	526	485
5204	527	485
5205	527	485
5206	527	485
5207	527	485
5208	527	485
5209	527	484
5210	527	484
5211	527	484
5212	527	484
5213	527	484
5214	527	484
5215	527	484
5216	527	484
5217	528	483
5218	528	483
5219	528	483
5220	528	483
5221	528	483
5222	528	483
5223	528	483
5224	528	483
5225	528	483
5226	528	482
5227	528	482
5228	529	482
5229	529	483
5230	529	483
5231	529	482
5232	530	482
5233	530	482
5234	530	482
5235	530	482
5236	530	482
5237	530	482
5238	530	482
5239	530	481
5240	530	481
5241	530	481
5242	530	481
5243	530	481
5244	531	481
5245	531	481
5246	531	481
5247	531	481
5248	531	481
5249	531	481
5250	531	480
5251	531	480
5252	531	480
5253	532	480
5254	532	480
5255	532	480
5256	532	480
5257	532	480
5258	532	480
5259	532	479
5260	532	479
5261	532	479
5262	532	479
5263	532	479
5264	532	479
5265	533	479
5266	533	479
5267	533	479
5268	533	478
5269	533	478
5270	533	478
5271	533	478
5272	533	478
5273	533	478
5274	533	478
5275	534	478
5276	534	478
5277	534	477
5278	534	477
5279	534	477
5280	534	477
5281	534	477
5282	534	477
5283	534	477
5284	534	477
5285	534	477
5286	535	476
5287	535	476
5288	535	476
5289	535	476
5290	535	476
5291	535	476
5292	535	476
5293	535	476
5294	535	476
5295	535	475
5296	535	475
5297	536	475
5298	536	475
5299	536	475
5300	536	475
5301	536	475
5302	536	475
5303	536	475
5304	536	474
5305	536	474
5306	536	474
5307	536	474
5308	536	474
5309	537	474
5310	537	474
5311	537	474
5312	537	473
5313	537	473
5314	537	473
5315	537	473
5316	537	473
5317	537	473
5318	537	473
5319	537	473
5320	537	473
5321	537	472
5322	538	472
5323	538	472
5324	538	472
5325	538	472
5326	538	472
5327	538	472
5328	538	472
5329	538	471
5330	538	471
5331	538	471
5332	538	471
5333	538	471
5334	539	471
5335	539	471
5336	539	471
5337	539	471
5338	539	470
5339	539	470
5340	539	470
5341	539	470
5342	539	470
5343	539	470
5344	539	470
5345	539	470
5346	540	469
5347	540	469
5348	540	469
5349	540	469
5350	540	469
5351	540	469
5352	540	469
5353	540	469
5354	540	469
5355	540	468
5356	540	468
5357	541	468
5358	541	468
5359	541	468
5360	541	468
5361	541	468
5362	541	468
5363	541	468
5364	541	467
5365	541	467
5366	541	467
5367	541	467
5368	542	467
5369	542	467
5370	542	467
5371	542	467
5372	542	467
5373	542	466
5374	542	466
5375	542	466
5376	542	466
5377	542	466
5378	542	466
5379	542	466
5380	543	466
5381	543	466
5382	543	465
5383	543	465
5384	543	465
5385	543	465
5386	543	465
5387	543	465
5388	543	465
5389	543	465
5390	543	464
5391	543	464
5392	544	464
5393	544	464
5394	544	464
5395	544	464
5396	544	464
5397	544	464
5398	544	464
5399	544	463
5400	544	463
5401	544	463
5402	544	463
5403	544	463
5404	545	463
5405	545	463
5406	545	463
5407	545	463
5408	545	462
5409	545	462
5410	545	462
5411	545	462
5412	545	462
5413	545	462
5414	545	462
5415	545	462
5416	545	461
5417	546	461
5418	546	461
5419	546	461
5420	546	461
5421	546	461
5422	546	461
5423	546	461
5424	546	460
5425	546	460
5426	546	460
5427	546	460
5428	546	460
5429	546	460
5430	547	460
5431	547	460
5432	547	459
5433	547	459
5434	547	459
5435	547	459
5436	547	459
5437	547	459
5438	547	459
5439	547	459
5440	547	458
5441	547	458
5442	547	458
5443	547	458
5444	548	458
5445	548	458
5446	548	458
5447	548	458
5448	548	458
5449	548	457
5450	548	457
5451	548	457
5452	548	457
5453	548	457
5454	548	457
5455	549	457
5456	549	457
5457	549	456
5458	549	456
5459	549	456
5460	549	456
5461	549	456
5462	549	456
5463	549	456
5464	549	456
5465	549	455
5466	549	455
5467	549	455
5468	549	455
5469	550	455
5470	550	455
5471	550	455
5472	550	455
5473	550	454
5474	550	454
5475	550	454
5476	550	454
5477	550	454
5478	550	454
5479	550	454
5480	551	454
5481	551	454
5482	551	454
5483	551	454
5484	551	453
5485	551	453
5486	551	453
5487	551	453
5488	551	453
5489	551	453
5490	552	453
5491	552	453
5492	552	453
5493	552	453
5494	552	452
5495	552	452
5496	552	452
5497	552	452
5498	552	452
5499	552	452
5500	552	452
5501	553	452
5502	553	452
5503	553	451
5504	553	451
5505	553	451
5506	553	451
5507	553	451
5508	553	451
5509	553	451
5510	554	451
5511	554	451
5512	554	451
5513	554	450
5514	554	450
5515	554	450
5516	554	450
5517	554	450
5518	554	450
5519	554	450
5520	555	450
5521	555	450
5522	555	450
5523	555	450
5524	555	449
5525	555	449
5526	555	449
5527	555	449
5528	555	449
5529	556	449
5530	556	449
5531	556	449
5532	556	449
5533	556	448
5534	556	448
5535	556	448
5536	556	448
5537	556	448
5538	556	448
5539	556	448
5540	557	448
5541	557	448
5542	557	448
5543	557	447
5544	557	447
5545	557	447
5546	557	447
5547	557	447
5548	557	447
5549	557	447
5550	557	447
5551	558	447
5552	558	447
5553	558	446
5554	558	446
5555	558	446
5556	558	446
5557	558	446
5558	558	446
5559	558	446
5560	558	446
5561	559	446
5562	559	445
5563	559	445
5564	559	445
5565	559	445
5566	559	445
5567	559	445
5568	559	445
5569	559	445
5570	559	445
5571	559	444
5572	559	444
5573	560	444
5574	560	444
5575	560	444
5576	560	444
5577	560	444
5578	560	444
5579	560	444
5580	560	444
5581	560	443
5582	560	443
5583	561	443
5584	561	443
5585	561	443
5586	561	443
5587	561	443
5588	561	443
5589	561	443
5590	561	442
5591	561	442
5592	561	442
5593	562	442
5594	562	442
5595	562	442
5596	562	442
5597	562	442
5598	562	442
5599	562	442
5600	562	441
5601	562	441
5602	562	441
5603	562	441
5604	562	441
5605	563	441
5606	563	441
5607	563	441
5608	563	440
5609	563	440
5610	563	440
5611	563	440
5612	563	440
5613	563	440
5614	563	440
5615	563	440
5616	564	440
5617	564	439
5618	564	439
5619	564	439
5620	564	439
5621	564	439
5622	564	439
5623	564	439
5624	564	439
5625	564	439
5626	564	439
5627	565	438
5628	565	438
5629	565	438
5630	565	438
5631	565	438
5632	565	438
5633	565	438
5634	565	438
5635	565	438
5636	565	437
5637	565	437
5638	565	437
5639	566	437
5640	566	437
5641	566	437
5642	566	437
5643	566	437
5644	566	437
5645	566	437
5646	566	436
5647	566	436
5648	566	436
5649	567	436
5650	567	436
5651	567	436
5652	567	436
5653	567	436
5654	567	436
5655	567	435
5656	567	435
5657	567	435
5658	567	435
5659	567	435
5660	567	435
5661	568	435
5662	568	435
5663	568	434
5664	568	434
5665	568	434
5666	569	435
5667	569	435
5668	569	434
5669	569	434
5670	569	434
5671	569	434
5672	569	434
5673	569	434
5674	569	434
5675	570	434
5676	570	434
5677	570	434
5678	570	433
5679	570	433
5680	570	433
5681	570	433
5682	570	433
5683	570	433
5684	570	433
5685	571	433
5686	571	433
5687	571	433
5688	571	432
5689	571	432
5690	571	432
5691	571	432
5692	571	432
5693	571	432
5694	571	432
5695	571	432
5696	572	432
5697	572	431
5698	572	431
5699	572	431
5700	572	431
5701	572	431
5702	573	431
5703	573	431
5704	573	431
5705	573	431
5706	573	431
5707	573	431
5708	573	431
5709	574	431
5710	574	431
5711	574	431
5712	574	430
5713	574	430
5714	574	430
5715	574	430
5716	574	430
5717	574	430
5718	574	430
5719	574	430
5720	575	430
5721	575	429
5722	575	429
5723	575	429
5724	575	429
5725	575	429
5726	575	429
5727	575	429
5728	575	429
5729	575	429
5730	575	428
5731	575	428
5732	576	428
5733	576	428
5734	576	428
5735	576	428
5736	576	428
5737	576	428
5738	576	428
5739	576	427
5740	576	427
5741	576	427
5742	576	427
5743	577	427
5744	577	427
5745	577	427
5746	577	427
5747	577	427
5748	577	427
5749	577	426
5750	577	426
5751	577	426
5752	578	426
5753	578	426
5754	578	426
5755	578	426
5756	578	426
5757	578	426
5758	578	426
5759	578	425
5760	578	425
5761	578	425
5762	578	425
5763	579	425
5764	579	425
5765	579	425
5766	579	425
5767	579	425
5768	579	425
5769	579	424
5770	579	424
5771	579	424
5772	580	424
5773	580	424
5774	580	424
5775	580	424
5776	580	424
5777	580	424
5778	580	424
5779	580	423
5780	580	423
5781	580	423
5782	580	423
5783	581	423
5784	581	423
5785	581	423
5786	581	423
5787	581	423
5788	581	423
5789	581	422
5790	581	422
5791	581	422
5792	581	422
5793	582	422
5794	582	422
5795	582	422
5796	582	422
5797	582	422
5798	582	422
5799	582	421
5800	582	421
5801	582	421
5802	583	421
5803	583	421
5804	583	421
5805	583	421
5806	583	421
5807	583	421
5808	583	421
5809	583	420
5810	583	420
5811	583	420
5812	584	420
5813	584	420
5814	584	420
5815	584	420
5816	584	420
5817	584	420
5818	584	420
5819	584	420
5820	584	419
5821	584	419
5822	585	419
5823	585	419
5824	585	419
5825	585	419
5826	585	419
5827	585	419
5828	585	419
5829	585	418
5830	585	418
5831	585	418
5832	585	418
5833	586	418
5834	586	418
5835	586	418
5836	586	418
5837	586	418
5838	586	417
5839	586	417
5840	586	417
5841	586	417
5842	586	417
5843	587	417
5844	587	417
5845	587	417
5846	587	417
5847	587	417
5848	587	417
5849	587	416
5850	587	416
5851	587	416
5852	587	416
5853	587	416
5854	588	416
5855	588	416
5856	588	416
5857	588	416
5858	588	415
5859	588	415
5860	588	415
5861	588	415
5862	588	415
5863	588	415
5864	589	415
5865	589	415
5866	589	415
5867	589	414
5868	589	414
5869	589	414
5870	589	414
5871	589	414
5872	589	414
5873	589	414
5874	589	414
5875	590	414
5876	590	413
5877	590	413
5878	590	413
5879	590	413
5880	590	413
5881	590	413
5882	590	413
5883	590	413
5884	590	413
5885	590	413
5886	591	412
5887	591	412
5888	591	412
5889	591	412
5890	591	412
5891	591	412
5892	591	412
5893	591	412
5894	591	412
5895	591	411
5896	591	411
5897	592	411
5898	592	411
5899	592	411
5900	592	411
5901	592	411
5902	592	411
5903	592	411
5904	592	410
5905	592	410
5906	592	410
5907	592	410
5908	592	410
5909	593	410
