iter	RMSE
3219	2.986975831
3220	2.986412765
3221	2.986157614
3222	2.985687508
3223	2.985136835
3224	2.984668412
3225	2.984273363
3226	2.984068798
3227	2.983488989
3228	2.983022819
3229	2.982630452
3230	2.982165068
3231	2.981808518
3232	2.98144434
3233	2.980886886
3234	2.98068248
3235	2.980138174
3236	2.979675432
3237	2.979120383
3238	2.978806687
3239	2.978265174
3240	2.977907179
3241	2.977367399
3242	2.977137323
3243	2.976746077
3244	2.976465197
3245	2.975927135
3246	2.975536694
3247	2.975180555
3248	2.974824927
3249	2.97446981
3250	2.974178139
3251	2.973823743
3252	2.973469856
3253	2.973160441
3254	2.972771133
3255	2.972462774
3256	2.972078688
3257	2.971726402
3258	2.971272699
3259	2.970884473
3260	2.970497048
3261	2.970145796
3262	2.96979505
3263	2.969444808
3264	2.969145319
3265	2.968795771
3266	2.968481547
3267	2.968198316
3268	2.967753551
3269	2.967367307
3270	2.967018874
3271	2.966670942
3272	2.966323511
3273	2.965938041
3274	2.965591102
3275	2.965033145
3276	2.964687208
3277	2.964341769
3278	2.963996826
3279	2.963652381
3280	2.963391321
3281	2.962836989
3282	2.962392799
3283	2.962106961
3284	2.961685744
3285	2.961403372
3286	2.961077381
3287	2.96073494
3288	2.960392993
3289	2.960097565
3290	2.959655792
3291	2.959356478
3292	2.958972413
3293	2.958767724
3294	2.958427216
3295	2.958056871
3296	2.95771738
3297	2.957378379
3298	2.957039866
3299	2.956701841
3300	2.956364303
3301	2.956159741
3302	2.95587706
3303	2.955540181
3304	2.955203787
3305	2.954999689
3306	2.954795909
3307	2.954489245
3308	2.954105983
3309	2.95377019
3310	2.953454157
3311	2.952987465
3312	2.95266637
3313	2.952283894
3314	2.951772234
3315	2.951390492
3316	2.951046971
3317	2.950843542
3318	2.95056146
3319	2.950227642
3320	2.949864439
3321	2.949661267
3322	2.949151902
3323	2.9488727
3324	2.948580746
3325	2.948248847
3326	2.947829416
3327	2.947498016
3328	2.947295237
3329	2.946747677
3330	2.946435898
3331	2.946075177
3332	2.945788681
3333	2.945408818
3334	2.944873657
3335	2.944671572
3336	2.944469802
3337	2.944205285
3338	2.943843298
3339	2.943513254
3340	2.942936167
3341	2.942606494
3342	2.942247658
3343	2.941830671
3344	2.941501936
3345	2.941300488
3346	2.940971885
3347	2.940643756
3348	2.940282707
3349	2.939904634
3350	2.939576946
3351	2.939074717
3352	2.938714269
3353	2.938337048
3354	2.937809036
3355	2.937432597
3356	2.937056925
3357	2.936730419
3358	2.936374933
3359	2.935954464
3360	2.935530857
3361	2.935329583
3362	2.93505345
3363	2.934756341
3364	2.934555363
3365	2.934354698
3366	2.934030383
3367	2.933655592
3368	2.933331739
3369	2.933008353
3370	2.932685434
3371	2.932362981
3372	2.931834443
3373	2.931614977
3374	2.93124096
3375	2.930919043
3376	2.930423689
3377	2.930223537
3378	2.929850224
3379	2.929500183
3380	2.929127621
3381	2.928807104
3382	2.928389099
3383	2.928069546
3384	2.927750454
3385	2.927334226
3386	2.927134213
3387	2.926816055
3388	2.926295353
3389	2.925949217
3390	2.92560363
3391	2.925332022
3392	2.925015749
3393	2.924815865
3394	2.924616292
3395	2.924313505
3396	2.923900813
3397	2.923630109
3398	2.923218354
3399	2.92297393
3400	2.922774803
3401	2.922575987
3402	2.922168409
3403	2.921853894
3404	2.921539834
3405	2.921273261
3406	2.92095984
3407	2.920550594
3408	2.9202741
3409	2.919758617
3410	2.919387064
3411	2.919188547
3412	2.918750819
3413	2.918237195
3414	2.918038874
3415	2.917633897
3416	2.917435869
3417	2.91723815
3418	2.917040739
3419	2.916729398
3420	2.916532271
3421	2.916125803
3422	2.915787137
3423	2.915477192
3424	2.915210216
3425	2.915013307
3426	2.914816706
3427	2.914479195
3428	2.914282877
3429	2.913772068
3430	2.913463408
3431	2.913127175
3432	2.912931039
3433	2.912623282
3434	2.912221078
3435	2.911892419
3436	2.911585665
3437	2.911155236
3438	2.910849391
3439	2.910478986
3440	2.910145789
3441	2.909840856
3442	2.909607094
3443	2.909322415
3444	2.909051716
3445	2.908768237
3446	2.908370126
3447	2.907972757
3448	2.907603228
3449	2.907272831
3450	2.907076671
3451	2.906651545
3452	2.90618177
3453	2.905880254
3454	2.905411991
3455	2.90504305
3456	2.904649381
3457	2.904349219
3458	2.903928296
3459	2.903536542
3460	2.903072002
3461	2.902672085
3462	2.902281806
3463	2.902085573
3464	2.901794154
3465	2.901598419
3466	2.90140299
3467	2.901078079
3468	2.900616172
3469	2.900319245
3470	2.90001516
3471	2.899691826
3472	2.899291173
3473	2.898793128
3474	2.898334077
3475	2.89794802
3476	2.897653272
3477	2.89735895
3478	2.897065056
3479	2.896681111
3480	2.896388105
3481	2.89600534
3482	2.895636874
3483	2.895441276
3484	2.895073549
3485	2.894878255
3486	2.894683266
3487	2.894300999
3488	2.89398273
3489	2.89378799
3490	2.893557278
3491	2.893362845
3492	2.892981914
3493	2.892751801
3494	2.892299573
3495	2.891932493
3496	2.891440075
3497	2.891082173
3498	2.890715988
3499	2.890353327
3500	2.890159193
3501	2.889869202
3502	2.889579632
3503	2.88921412
3504	2.889020241
3505	2.888765939
3506	2.888413612
3507	2.887963945
3508	2.887770298
3509	2.887517462
3510	2.887324312
3511	2.887035923
3512	2.88684305
3513	2.886466075
3514	2.886152415
3515	2.885865325
3516	2.885578651
3517	2.885385978
3518	2.885193607
3519	2.885001536
3520	2.884809766
3521	2.884523414
3522	2.884148877
3523	2.883863392
3524	2.883505972
3525	2.883144951
3526	2.882780282
3527	2.882335291
3528	2.881942538
3529	2.881751071
3530	2.881359616
3531	2.881168432
3532	2.880977547
3533	2.880726551
3534	2.880202033
3535	2.879917324
3536	2.879607625
3537	2.879417095
3538	2.879132861
3539	2.878690142
3540	2.878319005
3541	2.878010316
3542	2.877819963
3543	2.877511743
3544	2.877142259
3545	2.876952151
3546	2.87676234
3547	2.876572827
3548	2.876304549
3549	2.876115321
3550	2.875675974
3551	2.87542719
3552	2.875180735
3553	2.874932453
3554	2.874564802
3555	2.87429856
3556	2.87393175
3557	2.873565626
3558	2.873376727
3559	2.87301985
3560	2.872656632
3561	2.872300429
3562	2.87193808
3563	2.871578906
3564	2.871143099
3565	2.870954601
3566	2.870637701
3567	2.870358816
3568	2.86999423
3569	2.869607259
3570	2.869329241
3571	2.869051627
3572	2.868774416
3573	2.868586066
3574	2.868398011
3575	2.868134122
3576	2.867857419
3577	2.867594254
3578	2.867232394
3579	2.867044559
3580	2.866857018
3581	2.866495854
3582	2.866308606
3583	2.866032817
3584	2.865753184
3585	2.865474217
3586	2.86528721
3587	2.864926568
3588	2.864683702
3589	2.864206012
3590	2.863945739
3591	2.863758908
3592	2.863484731
3593	2.863170363
3594	2.862871748
3595	2.862444273
3596	2.86217141
3597	2.861984754
3598	2.861627418
3599	2.861269176
3600	2.860997049
3601	2.860641222
3602	2.86025936
3603	2.860073051
3604	2.859713213
3605	2.859331122
3606	2.858975971
3607	2.858789946
3608	2.858604211
3609	2.858308094
3610	2.857952792
3611	2.857682236
3612	2.857424651
3613	2.856988293
3614	2.856802702
3615	2.856617401
3616	2.856432391
3617	2.856073523
3618	2.85569131
3619	2.855506573
3620	2.855236722
3621	2.855052253
3622	2.854694207
3623	2.854437987
3624	2.854080722
3625	2.853896529
3626	2.853712625
3627	2.853529009
3628	2.853172448
3629	2.852989119
3630	2.852719678
3631	2.852464263
3632	2.852174033
3633	2.851796205
3634	2.851443236
3635	2.851174781
3636	2.850754818
3637	2.850571636
3638	2.850220356
3639	2.849869737
3640	2.849602904
3641	2.849226664
3642	2.84896024
3643	2.848603682
3644	2.848186819
3645	2.84780999
3646	2.847544549
3647	2.847196272
3648	2.846944277
3649	2.8465968
3650	2.846288723
3651	2.845941928
3652	2.845759068
3653	2.845402354
3654	2.844989233
3655	2.844725522
3656	2.844542871
3657	2.844279523
3658	2.843934823
3659	2.843701737
3660	2.843519316
3661	2.843256891
3662	2.842902032
3663	2.842652627
3664	2.842390722
3665	2.842036499
3666	2.841774955
3667	2.841592752
3668	2.841130299
3669	2.840869346
3670	2.840460893
3671	2.840200715
3672	2.840018647
3673	2.839677776
3674	2.839495965
3675	2.839140311
3676	2.838800003
3677	2.83861858
3678	2.838437442
3679	2.838065767
3680	2.837884899
3681	2.837596266
3682	2.837313413
3683	2.837083138
3684	2.836743993
3685	2.836485828
3686	2.836228039
3687	2.836047357
3688	2.835866959
3689	2.835513498
3690	2.835333382
3691	2.834979324
3692	2.834799621
3693	2.8346202
3694	2.83436261
3695	2.834183449
3696	2.833926213
3697	2.833669352
3698	2.833412866
3699	2.833060029
3700	2.832881085
3701	2.83260152
3702	2.832265567
3703	2.83200254
3704	2.831667352
3705	2.831315157
3706	2.831136403
3707	2.830735428
3708	2.830383885
3709	2.830030501
3710	2.829776046
3711	2.829442346
3712	2.829165498
3713	2.828986924
3714	2.828808631
3715	2.828455695
3716	2.828277811
3717	2.828100207
3718	2.82774362
3719	2.827566262
3720	2.827313202
3721	2.826961665
3722	2.826784694
3723	2.826452814
3724	2.826276093
3725	2.826023699
3726	2.825780635
3727	2.825604162
3728	2.825184875
3729	2.825008618
3730	2.82478262
3731	2.824557079
3732	2.824315631
3733	2.823948683
3734	2.823598631
3735	2.823324411
3736	2.823148506
3737	2.822782785
3738	2.822432269
3739	2.82218133
3740	2.822005664
3741	2.821830275
3742	2.821590384
3743	2.82141526
3744	2.821065488
3745	2.82070152
3746	2.820462546
3747	2.820109592
3748	2.81976083
3749	2.819412162
3750	2.819059778
3751	2.818707912
3752	2.818457438
3753	2.818235144
3754	2.81790653
3755	2.817558658
3756	2.817384014
3757	2.817036154
3758	2.816708033
3759	2.81645216
3760	2.816277749
3761	2.815916511
3762	2.815565102
3763	2.815205094
3764	2.814854234
3765	2.814680088
3766	2.814352733
3767	2.814178833
3768	2.81393004
3769	2.813603671
3770	2.813429998
3771	2.813083436
3772	2.812812649
3773	2.812564923
3774	2.812219337
3775	2.811936614
3776	2.811689187
3777	2.81151598
3778	2.811343046
3779	2.811095941
3780	2.810849197
3781	2.81050474
3782	2.810154049
3783	2.809803872
3784	2.809460304
3785	2.80911419
3786	2.808941756
3787	2.808769593
3788	2.808597701
3789	2.808351088
3790	2.808001484
3791	2.807782147
3792	2.807424243
3793	2.807189714
3794	2.806866202
3795	2.806517012
3796	2.806345334
3797	2.805957565
3798	2.805511739
3799	2.80534023
3800	2.804995254
3801	2.804824013
3802	2.804479711
3803	2.804093104
3804	2.803737638
3805	2.803566615
3806	2.803395862
3807	2.803010211
3808	2.802662018
3809	2.802307883
3810	2.801964542
3811	2.801643522
3812	2.801259401
3813	2.80101581
3814	2.8008452
3815	2.800601945
3816	2.800259699
3817	2.800089463
3818	2.799919494
3819	2.799749793
3820	2.799580358
3821	2.799239687
3822	2.798996587
3823	2.798827523
3824	2.798658724
3825	2.798415941
3826	2.798247389
3827	2.798004942
3828	2.797836635
3829	2.797518415
3830	2.797179082
3831	2.796831194
3832	2.796483815
3833	2.796166115
3834	2.795998162
3835	2.795681037
3836	2.795439964
3837	2.795272231
3838	2.794929456
3839	2.794582697
3840	2.794230519
3841	2.794063045
3842	2.793724704
3843	2.793378396
3844	2.793062127
3845	2.792724712
3846	2.792374688
3847	2.792028779
3848	2.791683375
3849	2.791244182
3850	2.790928817
3851	2.79076175
3852	2.790483058
3853	2.790138445
3854	2.789971649
3855	2.789656769
3856	2.789342484
3857	2.789005791
3858	2.788657508
3859	2.788418246
3860	2.788179334
3861	2.787965824
3862	2.787799306
3863	2.787423016
3864	2.787076383
3865	2.786910078
3866	2.786663502
3867	2.786497446
3868	2.786153076
3869	2.785817632
3870	2.785651966
3871	2.785311391
3872	2.784936163
3873	2.784770723
3874	2.784426886
3875	2.784199876
3876	2.783860141
3877	2.783622516
3878	2.783457317
3879	2.783220021
3880	2.783055063
3881	2.782681513
3882	2.782470368
3883	2.782233895
3884	2.781899622
3885	2.781734986
3886	2.781498781
3887	2.781155302
3888	2.780783407
3889	2.780412363
3890	2.780079069
3891	2.779914732
3892	2.779704572
3893	2.77946947
3894	2.779037083
3895	2.778872922
3896	2.778540684
3897	2.7783769
3898	2.778213374
3899	2.778050105
3900	2.777711064
3901	2.77738019
3902	2.777050361
3903	2.776887584
3904	2.776678183
3905	2.776339781
3906	2.775996781
3907	2.77565919
3908	2.775330354
3909	2.775022361
3910	2.774859937
3911	2.774552503
3912	2.774318462
3913	2.774156251
3914	2.773849748
3915	2.773626874
3916	2.773299148
3917	2.773137279
3918	2.772810705
3919	2.772649207
3920	2.772281791
3921	2.771976421
3922	2.771671628
3923	2.771334353
3924	2.771030089
3925	2.770788927
3926	2.770446231
3927	2.770109769
3928	2.769767722
3929	2.769464076
3930	2.769122509
3931	2.76896115
3932	2.768625596
3933	2.768290696
3934	2.768059201
3935	2.767733155
3936	2.767408139
3937	2.767067172
3938	2.766764237
3939	2.766533318
3940	2.766192811
3941	2.765962212
3942	2.76573195
3943	2.765502026
3944	2.765177583
3945	2.764836808
3946	2.764675944
3947	2.764446306
3948	2.764285678
3949	2.764056358
3950	2.763895965
3951	2.763735825
3952	2.763575936
3953	2.763214399
3954	2.762891466
3955	2.762530738
3956	2.762311545
3957	2.762092832
3958	2.761752446
3959	2.761412555
3960	2.761139683
3961	2.760980079
3962	2.760646546
3963	2.760347435
3964	2.760075534
3965	2.759737144
3966	2.759398238
3967	2.759149714
3968	2.758922214
3969	2.758624432
3970	2.758292232
3971	2.757868801
3972	2.757709306
3973	2.757550062
3974	2.757211974
3975	2.756875414
3976	2.756537825
3977	2.756206673
3978	2.755884238
3979	2.755667295
3980	2.75544071
3981	2.75501933
3982	2.754723084
3983	2.7544274
3984	2.754268396
3985	2.753937835
3986	2.753702295
3987	2.753407223
3988	2.753248436
3989	2.753089898
3990	2.75293161
3991	2.752706693
3992	2.752471921
3993	2.752177821
3994	2.751840956
3995	2.751682875
3996	2.751353112
3997	2.751059485
3998	2.750641551
3999	2.750348799
4000	2.750105365
4001	2.749813564
4002	2.749477488
4003	2.749148401
4004	2.748947999
4005	2.748725583
4006	2.748434757
4007	2.748019707
4008	2.747697433
4009	2.747365137
4010	2.747143574
4011	2.746808184
4012	2.746486824
4013	2.74616648
4014	2.745945116
4015	2.745655783
4016	2.745338996
4017	2.745181203
4018	2.744846097
4019	2.74468856
4020	2.744358618
4021	2.744029659
4022	2.743701718
4023	2.743374414
4024	2.743153733
4025	2.742996403
4026	2.74277603
4027	2.742618931
4028	2.742284641
4029	2.742064557
4030	2.741736907
4031	2.741403093
4032	2.741076789
4033	2.740919924
4034	2.740586749
4035	2.740254053
4036	2.739934664
4037	2.739602358
4038	2.73927053
4039	2.738945418
4040	2.73862682
4041	2.738429272
4042	2.738272908
4043	2.737948448
4044	2.737617257
4045	2.737291669
4046	2.736960987
4047	2.736637555
4048	2.736290005
4049	2.73613386
4050	2.735977961
4051	2.735660487
4052	2.735336267
4053	2.735180715
4054	2.734850588
4055	2.734695288
4056	2.734485737
4057	2.734330675
4058	2.734043238
4059	2.733888398
4060	2.733624223
4061	2.733308115
4062	2.733112245
4063	2.732797151
4064	2.732642774
4065	2.732296765
4066	2.731982761
4067	2.731652796
4068	2.731339698
4069	2.731120707
4070	2.730808547
4071	2.730478861
4072	2.730156392
4073	2.730002546
4074	2.72980758
4075	2.729653974
4076	2.729435346
4077	2.729217039
4078	2.728887765
4079	2.728558964
4080	2.728364523
4081	2.728211139
4082	2.727889645
4083	2.727578469
4084	2.727293097
4085	2.72694953
4086	2.726796445
4087	2.7266436
4088	2.726359247
4089	2.726142276
4090	2.725925622
4091	2.725604589
4092	2.725284178
4093	2.72496393
4094	2.724635838
4095	2.724308217
4096	2.724025029
4097	2.723697863
4098	2.723436323
4099	2.723153619
4100	2.72293794
4101	2.722597585
4102	2.722444852
4103	2.72229236
4104	2.721973481
4105	2.721646956
4106	2.721365549
4107	2.721047396
4108	2.720708179
4109	2.720390612
4110	2.720064802
4111	2.719747999
4112	2.719431811
4113	2.719151269
4114	2.718959333
4115	2.718648495
4116	2.718332898
4117	2.718118866
4118	2.717839243
4119	2.717625867
4120	2.717315837
4121	2.717037051
4122	2.716635499
4123	2.716483275
4124	2.716174128
4125	2.715849052
4126	2.715540797
4127	2.715204801
4128	2.714869577
4129	2.714717757
4130	2.714505686
4131	2.714190605
4132	2.71393256
4133	2.71360789
4134	2.713283686
4135	2.712949618
4136	2.712616318
4137	2.712283784
4138	2.711969606
4139	2.711758866
4140	2.711445293
4141	2.711137662
4142	2.710986069
4143	2.710662428
4144	2.71033925
4145	2.710128718
4146	2.709805988
4147	2.70949913
4148	2.709288841
4149	2.70896647
4150	2.708654014
4151	2.708332251
4152	2.708016602
4153	2.707710507
4154	2.707559363
4155	2.707254346
4156	2.707044237
4157	2.706770048
4158	2.706456578
4159	2.706126486
4160	2.705797154
4161	2.705646252
4162	2.705317649
4163	2.705005911
4164	2.704797416
4165	2.704646708
4166	2.7043253
4167	2.704004352
4168	2.703732456
4169	2.70358198
4170	2.703431741
4171	2.703160323
4172	2.702839819
4173	2.702689804
4174	2.702482174
4175	2.702294405
4176	2.701982944
4177	2.701712509
4178	2.701562683
4179	2.701337036
4180	2.701067463
4181	2.700861253
4182	2.700663007
4183	2.700358962
4184	2.700209425
4185	2.700060123
4186	2.699739874
4187	2.699428752
4188	2.699108971
4189	2.698784658
4190	2.698474302
4191	2.698155091
4192	2.697886859
4193	2.697583701
4194	2.697315945
4195	2.69711097
4196	2.696801244
4197	2.696652212
4198	2.696333481
4199	2.696079878
4200	2.695931088
4201	2.695622599
4202	2.695300081
4203	2.694982001
4204	2.694777577
4205	2.694469801
4206	2.694167377
4207	2.693865911
4208	2.693717529
4209	2.69339595
4210	2.693095531
4211	2.692774679
4212	2.69262658
4213	2.69230644
4214	2.691988609
4215	2.691785235
4216	2.691637334
4217	2.691489666
4218	2.691190352
4219	2.690881642
4220	2.69056419
4221	2.690257146
4222	2.689950865
4223	2.689803521
4224	2.689656409
4225	2.689349793
4226	2.689043513
4227	2.688726864
4228	2.688421323
4229	2.688156521
4230	2.688009618
4231	2.687806775
4232	2.68750851
4233	2.687203484
4234	2.686887473
4235	2.686582236
4236	2.686379646
4237	2.686082212
4238	2.685766563
4239	2.685448632
4240	2.685146003
4241	2.684999478
4242	2.684797443
4243	2.684500953
4244	2.684196874
4245	2.683995086
4246	2.683679927
4247	2.683365216
4248	2.683163695
4249	2.682901324
4250	2.682755085
4251	2.682439266
4252	2.68212495
4253	2.681829081
4254	2.681683155
4255	2.681537458
4256	2.681223521
4257	2.681022808
4258	2.680719789
4259	2.680406428
4260	2.680105463
4261	2.67980327
4262	2.679501819
4263	2.679240637
4264	2.678939065
4265	2.678793561
4266	2.678532819
4267	2.678387526
4268	2.678092716
4269	2.677798843
4270	2.677653981
4271	2.677352887
4272	2.677052376
4273	2.676739913
4274	2.676540002
4275	2.676227969
4276	2.675916379
4277	2.675616882
4278	2.675356702
4279	2.675063438
4280	2.674850276
4281	2.674705722
4282	2.674561396
4283	2.67438083
4284	2.674081545
4285	2.673789436
4286	2.673529924
4287	2.673231035
4288	2.673051287
4289	2.672740132
4290	2.672481178
4291	2.672282704
4292	2.671971153
4293	2.671673507
4294	2.67145763
4295	2.671313528
4296	2.671002752
4297	2.670707764
4298	2.670529317
4299	2.670331881
4300	2.670034059
4301	2.669723837
4302	2.669414055
4303	2.669216878
4304	2.669019991
4305	2.66872647
4306	2.668470262
4307	2.668274002
4308	2.667964634
4309	2.667820696
4310	2.667529031
4311	2.667238293
4312	2.667042202
4313	2.666864981
4314	2.666688117
4315	2.666380196
4316	2.666184918
4317	2.665878008
4318	2.665683318
4319	2.665539712
4320	2.665396332
4321	2.665201902
4322	2.664948783
4323	2.664657312
4324	2.664404723
4325	2.664211224
4326	2.66392079
4327	2.663611526
4328	2.663321629
4329	2.66302505
4330	2.662881925
4331	2.662573171
4332	2.662284181
4333	2.662141388
4334	2.661889479
4335	2.661581076
4336	2.661206957
4337	2.661064328
4338	2.660756565
4339	2.660614169
4340	2.66036296
4341	2.66022077
4342	2.659917567
4343	2.65961021
4344	2.659303286
4345	2.659052974
4346	2.658750871
4347	2.658449464
4348	2.658258029
4349	2.657969709
4350	2.657674194
4351	2.657386758
4352	2.657096625
4353	2.656847963
4354	2.65656146
4355	2.656261561
4356	2.65595486
4357	2.655660005
4358	2.655353881
4359	2.655212081
4360	2.655070505
4361	2.654822649
4362	2.654681278
4363	2.654433877
4364	2.654139665
4365	2.653834112
4366	2.653692954
4367	2.653487793
4368	2.653240906
4369	2.652952517
4370	2.65264737
4371	2.652457632
4372	2.652316657
4373	2.652127185
4374	2.651839807
4375	2.65163598
4376	2.651495197
4377	2.651202032
4378	2.650897425
4379	2.650600468
4380	2.650304196
4381	2.650018517
4382	2.649733746
4383	2.649438137
4384	2.649193724
4385	2.649053274
4386	2.648913045
4387	2.648669065
4388	2.648376398
4389	2.648072108
4390	2.647884362
4391	2.647580487
4392	2.647337213
4393	2.647150031
4394	2.646866797
4395	2.646575033
4396	2.646291
4397	2.646104071
4398	2.645861843
4399	2.64555844
4400	2.645418454
4401	2.645115485
4402	2.64483125
4403	2.644540339
4404	2.644400572
4405	2.644214183
4406	2.644012761
4407	2.643722454
4408	2.643582886
4409	2.643341424
4410	2.642916175
4411	2.642675143
4412	2.642372761
4413	2.642083057
4414	2.641792035
4415	2.641508667
4416	2.641219466
4417	2.64085703
4418	2.640671998
4419	2.6403704
4420	2.640081922
4421	2.639799119
4422	2.639511168
4423	2.639223773
4424	2.639084494
4425	2.638945434
4426	2.638760587
4427	2.638473745
4428	2.638173066
4429	2.63787281
4430	2.637591137
4431	2.637309185
4432	2.637023221
4433	2.636783594
4434	2.63650248
4435	2.636217003
4436	2.636048569
4437	2.635864298
4438	2.6356803
4439	2.635496573
4440	2.635357861
4441	2.63505808
4442	2.63475872
4443	2.634478298
4444	2.634179283
4445	2.633980315
4446	2.63384193
4447	2.633553766
4448	2.633415575
4449	2.633136114
4450	2.632848582
4451	2.632710681
4452	2.632426157
4453	2.632288474
4454	2.632105499
4455	2.631922794
4456	2.631740359
4457	2.631461811
4458	2.631177799
4459	2.630995589
4460	2.630858169
4461	2.630433048
4462	2.630134396
4463	2.62985665
4464	2.629573264
4465	2.629391249
4466	2.629108408
4467	2.628810372
4468	2.628574152
4469	2.628216815
4470	2.628019677
4471	2.627743896
4472	2.627508542
4473	2.627226474
4474	2.626949205
4475	2.62665182
4476	2.6265147
4477	2.62621774
4478	2.625943103
4479	2.625708144
4480	2.625283943
4481	2.624860707
4482	2.624564021
4483	2.624267752
4484	2.623984023
4485	2.623707374
4486	2.623473185
4487	2.62326611
4488	2.623059555
4489	2.622763496
4490	2.6224809
4491	2.622185228
4492	2.622048334
4493	2.621767557
4494	2.621491687
4495	2.621211422
4496	2.620936401
4497	2.62075641
4498	2.620619907
4499	2.620386693
4500	2.620106904
4501	2.61981191
4502	2.619632447
4503	2.619209811
4504	2.619073482
4505	2.618894268
4506	2.618619763
4507	2.618483629
4508	2.618202846
4509	2.617908157
4510	2.617627996
4511	2.617206338
4512	2.616926843
4513	2.616790842
4514	2.616511806
4515	2.616217543
4516	2.615939187
4517	2.615661369
4518	2.6153824
4519	2.615204518
4520	2.61491091
4521	2.614775102
4522	2.614500768
4523	2.614222661
4524	2.614087137
4525	2.613881949
4526	2.613608583
4527	2.613187707
4528	2.613052474
4529	2.612780041
4530	2.612502574
4531	2.612208994
4532	2.611931825
4533	2.611754574
4534	2.6115501
4535	2.611373117
4536	2.611080019
4537	2.610808199
4538	2.610459575
4539	2.610324665
4540	2.610189967
4541	2.609998276
4542	2.609794563
4543	2.609518147
4544	2.609225652
4545	2.608996659
4546	2.608768104
4547	2.608492298
4548	2.608072503
4549	2.607797495
4550	2.607662941
4551	2.607370874
4552	2.607195143
4553	2.607019672
4554	2.606792452
4555	2.606565667
4556	2.60629439
4557	2.606019108
4558	2.605746038
4559	2.60561172
4560	2.605437289
4561	2.605263115
4562	2.604765421
4563	2.604495632
4564	2.604292894
4565	2.604158855
4566	2.603984882
4567	2.603851044
4568	2.603677317
4569	2.603543678
4570	2.603370196
4571	2.603236758
4572	2.602962105
4573	2.602828877
4574	2.602409843
4575	2.601991762
4576	2.601700309
4577	2.601409264
4578	2.60113536
4579	2.600865282
4580	2.600732328
4581	2.6004632
4582	2.600261285
4583	2.600036421
4584	2.599762978
4585	2.599345664
4586	2.598929299
4587	2.598661911
4588	2.598371214
4589	2.59814672
4590	2.597856418
4591	2.597566522
4592	2.597297954
4593	2.597165337
4594	2.596749706
4595	2.596479447
4596	2.596189784
4597	2.595917322
4598	2.595628203
4599	2.595495767
4600	2.595271959
4601	2.595099573
4602	2.594810841
4603	2.594587728
4604	2.59431601
4605	2.594144141
4606	2.593943356
4607	2.593528448
4608	2.593114483
4609	2.592942865
4610	2.592720634
4611	2.592549546
4612	2.59237871
4613	2.592090248
4614	2.5919579
4615	2.591787293
4616	2.591519109
4617	2.591230971
4618	2.59095995
4619	2.590692519
4620	2.590492502
4621	2.590292986
4622	2.590122551
4623	2.589709501
4624	2.589539314
4625	2.589340454
4626	2.589170523
4627	2.589000843
4628	2.588868825
4629	2.588737017
4630	2.588567565
4631	2.588398364
4632	2.588229413
4633	2.587941463
4634	2.587772749
4635	2.587507939
4636	2.587289336
4637	2.587025544
4638	2.586807765
4639	2.586609456
4640	2.586442061
4641	2.586154372
4642	2.585887431
4643	2.585617095
4644	2.585354156
4645	2.58506695
4646	2.584654838
4647	2.584385198
4648	2.584218001
4649	2.58408635
4650	2.583954907
4651	2.583668164
4652	2.583501181
4653	2.583214824
4654	2.583017401
4655	2.582755409
4656	2.582624159
4657	2.582407831
4658	2.582241605
4659	2.581975394
4660	2.581809375
4661	2.58139804
4662	2.581232262
4663	2.580963327
4664	2.580797794
4665	2.58053226
4666	2.580246101
4667	2.580080762
4668	2.579949816
4669	2.579664049
4670	2.57939927
4671	2.579268624
4672	2.579008794
4673	2.578749566
4674	2.578481329
4675	2.57821744
4676	2.578087048
4677	2.577890405
4678	2.57772571
4679	2.577511941
4680	2.577244183
4681	2.577079995
4682	2.576669327
4683	2.576406222
4684	2.576143956
4685	2.57594799
4686	2.575662384
4687	2.575377174
4688	2.575181614
4689	2.575051572
4690	2.574784564
4691	2.57451807
4692	2.57435402
4693	2.574190212
4694	2.573780459
4695	2.573371637
4696	2.573086889
4697	2.572678918
4698	2.572394488
4699	2.571904954
4700	2.571621194
4701	2.57136391
4702	2.571080519
4703	2.570868011
4704	2.570738178
4705	2.570330791
4706	2.570069082
4707	2.569785933
4708	2.569656378
4709	2.56924979
4710	2.56898432
4711	2.568719362
4712	2.568507087
4713	2.568248872
4714	2.568119483
4715	2.567836945
4716	2.567642707
4717	2.567378456
4718	2.567184723
4719	2.567055553
4720	2.566843641
4721	2.566579891
4722	2.566417158
4723	2.566254666
4724	2.565999633
4725	2.565837635
4726	2.565576644
4727	2.565366264
4728	2.565102942
4729	2.564973985
4730	2.564845232
4731	2.564683676
4732	2.564430063
4733	2.563943784
4734	2.563662078
4735	2.563533596
4736	2.563340351
4737	2.563147589
4738	2.562938171
4739	2.562678328
4740	2.562425727
4741	2.562265057
4742	2.562002365
4743	2.561874136
4744	2.561468467
4745	2.561206251
4746	2.560801474
4747	2.56067341
4748	2.560414411
4749	2.56015624
4750	2.559995704
4751	2.559733907
4752	2.559329938
4753	2.558846036
4754	2.558685665
4755	2.558404468
4756	2.558212613
4757	2.558052473
4758	2.557924831
4759	2.557764918
4760	2.557361822
4761	2.557154169
4762	2.556751961
4763	2.556624459
4764	2.556374037
4765	2.556167127
4766	2.555960615
4767	2.555699325
4768	2.555508275
4769	2.555184904
4770	2.554978991
4771	2.554698189
4772	2.554437559
